CVE_MUN,GM,IM,IMN,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
30208,Bajo,56.466983669733,0.884194377726513,-17.08076,0.15143126,-10.615418,5.1648006,-8.437391,-0.068980366,-6.87428,0.03412942
30209,Alto,51.5277834268462,0.806853375933871,18.361387,-2.4425457,10.471377,-3.5110116,8.572062,-1.6718025,6.9484396,-1.4876405
30210,Alto,51.3426000802611,0.803953662450735,16.484005,-5.8514566,9.994589,-1.2847588,7.3697224,-2.7874568,5.817835,-2.4820263
30211,Bajo,55.4182661230762,0.867772920472828,-9.195862,1.646664,-3.8199146,3.415053,-2.7042303,-1.4958915,-1.8991106,-1.2532518
30212,Alto,49.9173360273285,0.781636010958149,18.1462,1.1185342,10.150644,-5.799738,9.179826,-0.20562427,7.5961084,-0.66947305
31001,Alto,52.0644029722264,0.815256091187416,4.350633,-0.7252647,1.9779291,-1.0079587,2.5761755,0.19494468,2.5899425,0.6826545
31002,Bajo,55.083317191263,0.862528086357606,-1.0150003,18.370493,-1.8843195,-2.0060034,0.4503148,1.8268207,0.28412184,5.3446527
31003,Medio,53.8228606441541,0.842791091039408,-0.19637786,16.389355,-1.7631713,-3.1038373,0.65771717,2.7335136,0.4510616,4.8537045
31004,Bajo,55.0269348194927,0.861645216884468,-1.9711796,-6.5319214,-0.20455797,3.6659212,-0.90780437,-2.1699495,-0.6908416,-1.5431333
31005,Medio,54.383083000654,0.851563393466454,-0.9019083,-8.063608,1.1245157,4.0594707,-0.0345337,-2.8460107,0.21533583,-2.0684915
31006,Medio,54.1461302464,0.847853043108027,-0.77793556,17.079514,-1.9946692,-2.78449,0.48273876,2.574569,0.3156135,4.96619
31007,Bajo,56.2566657520727,0.880901091840765,-2.3423269,18.111105,-2.9641173,-2.4110343,-2.5589557,5.38404,-1.1446885,5.1804595
31008,Alto,52.1191022224473,0.816112605319534,7.126376,-2.874619,4.540039,-0.3812405,4.0891128,-1.3937438,3.5443761,-0.9830293
31009,Medio,53.7285104726297,0.841313698662877,1.700322,-2.6755457,0.9935283,0.8456558,1.0373639,-0.6792227,1.1573027,-0.23591411
31010,Alto,49.0618522491806,0.768240325590947,6.054968,0.62458026,2.4016469,-2.1346478,3.3101218,0.71592474,3.205163,1.1743327
31011,Bajo,55.2011694096428,0.864373488079494,-0.9604823,14.636503,-4.5728426,-7.076043,-0.44931638,5.7469554,-0.3010222,4.518255
31012,Medio,53.7340024023425,0.841399694638921,9.271089,-10.624056,6.072592,3.2029717,2.9872358,-3.994723,2.1197433,-2.92402
31013,Muy bajo,58.8830841950992,0.922027149405018,-25.19992,8.716429,-16.595446,1.8554566,-11.172312,3.7192552,-8.915456,2.7648184
31014,Alto,52.6031192064331,0.823691637669969,4.22903,-2.0999496,1.9127355,-0.0063675493,1.9925549,-0.40279076,1.9983298,0.091090456
31015,Alto,51.7112428233544,0.809726094758068,4.427698,0.47949904,1.6655432,-1.5885268,2.6604984,0.62103426,2.7468007,1.0875221
31016,Alto,52.3038560460195,0.819005593070066,6.9079394,-2.8078701,4.317936,-0.39146513,4.0100856,-1.2917107,3.5303526,-0.86323464
31017,Alto,49.8884484015607,0.781183670942271,5.807996,0.04965111,2.4546282,-1.7752535,3.1888013,0.46573186,3.0874488,0.94817424
31018,Alto,52.5760722796216,0.823268120437999,3.8217466,-1.3014688,1.774392,-0.48714262,2.1903772,-0.08450263,2.2324705,0.3843479
31019,Alto,48.7793371874385,0.763816532907485,5.0067525,2.2849982,1.3272251,-2.6060045,2.9090877,1.4025389,3.2091184,2.046698
31020,Bajo,55.6889639392364,0.872011671536841,-4.43322,-7.6047378,-1.6337447,4.8660107,-2.5684748,-2.4588277,-2.2502658,-1.7515023
31021,Alto,50.1713292322921,0.785613191059056,4.7880373,2.2986953,1.0033017,-2.455757,2.5489821,1.4037886,3.0052228,2.1208794
31022,Alto,49.0889458378362,0.768664573482456,5.5049324,0.95201683,2.0435004,-2.1467264,3.1295114,0.82773423,3.1284134,1.3071
31023,Bajo,54.8270678530427,0.858515578349817,-2.5332148,-6.786012,-0.42496872,3.5628598,-0.9913643,-1.921525,-0.7417978,-1.2872925
31024,Alto,51.2264456097306,0.802134845097368,5.5167165,-0.7762625,2.663556,-1.2310753,3.1034307,0.038885698,2.9363854,0.5483373
31025,Bajo,54.9583229625714,0.860570850693952,-0.9532685,17.34658,-2.0637317,-2.7089076,0.41019994,2.5399792,0.2178618,5.1423073
31026,Bajo,55.0888696794745,0.862615030595459,-2.5504317,-10.350124,0.23148514,5.5064673,-1.3728333,-3.3458939,-1.1677315,-2.3711762
31027,Muy bajo,56.7109714416638,0.888014886670944,-3.3418524,18.244299,-10.589241,-2.3126447,-5.7586975,5.3963423,-4.975362,4.367501
31028,Bajo,54.9039494576125,0.85971943727929,-1.1924396,-9.032371,0.7281549,4.5557737,-0.7155033,-2.8829978,-0.57728195,-1.957781
31029,Bajo,55.4621829769392,0.868460597284116,-2.3761532,18.267326,-3.0257938,-2.4718726,-2.5114024,5.4116573,-1.1619179,5.1448526
31030,Alto,49.2620186668522,0.771374653114976,5.2833953,1.0284958,2.0518546,-2.156866,3.176751,0.83091855,3.1577313,1.2807298
31031,Alto,51.2622940367818,0.802696181573819,5.003753,-0.3901981,2.188717,-1.2999684,2.8307207,0.27047685,2.789839,0.75575763
31032,Alto,52.251815023814,0.818190703089145,0.7858608,16.975315,-0.82603127,-2.8991432,1.3719307,2.1861818,1.1701452,4.7877293
31033,Alto,52.1099507305459,0.815969305692723,4.07582,1.4513307,0.6028606,-2.0318892,2.097077,1.1882795,2.6515028,1.7162493
31034,Alto,50.9666741662071,0.798067185822333,4.7456174,0.549161,1.8116488,-1.7342902,2.8228152,0.6624916,2.8726199,1.1318799
31035,Medio,52.6601571389383,0.824584772311854,0.7746275,18.173185,-0.53633505,-2.4861743,1.4592302,1.8168533,1.2234219,5.0359864
31036,Medio,53.0303898657951,0.830382101552102,0.5654471,18.538004,-0.65987116,-2.4051993,1.3332338,1.8027068,1.1532557,5.153627
31037,Medio,54.0880772842783,0.84694401451499,0.2930205,18.614536,-1.012013,-2.3954856,1.0508372,1.9363586,0.929282,5.280131
31038,Medio,54.4931812120775,0.853287378230856,-0.5305547,18.16453,-1.5579429,-2.2821684,0.7722139,1.9983282,0.5985396,5.206146
31039,Bajo,55.1057406418157,0.862879206385972,-2.0494227,-8.378961,0.1107697,4.3982983,-1.0495903,-2.578124,-0.8602008,-1.731535
31040,Bajo,55.0226455444762,0.861578052807203,-2.2494912,17.120138,-3.1136653,-2.3487923,-2.2139366,4.462364,-1.1237164,4.457867
31041,Muy bajo,58.1220187891718,0.910109924342334,-23.844177,13.08135,-16.739601,-0.71069866,-10.383842,5.4126105,-8.269583,4.0718956
31042,Alto,52.5371522522648,0.822658686975586,4.484021,-1.6327262,2.1073163,-0.46165717,2.3581617,-0.20574452,2.331688,0.28049302
31043,Alto,51.9408331092958,0.813321159109253,5.5493646,-2.0156794,2.9575715,-0.7149543,3.0508738,-0.39759332,2.830809,0.16362396
31044,Medio,53.8417356501315,0.843086647364187,0.4557631,18.687376,-0.78082085,-2.3746068,1.216477,1.8308996,1.0639355,5.265349
31045,Bajo,54.6742960350614,0.856123384296665,-1.7685046,-6.891972,0.0218783,3.6605008,-0.7296997,-2.1870582,-0.50203246,-1.5052153
31046,Alto,51.8632356982559,0.812106091646664,7.1387534,-2.459928,4.081229,-0.6307663,3.7131298,-0.88301647,3.2729626,-0.39270845
31047,Alto,51.9982247690659,0.814219832627815,5.616396,-1.5163362,2.8022337,-0.8642785,2.9958766,-0.25019813,2.7977238,0.27338734
31048,Medio,53.775413786013,0.842048139273921,-0.34764302,18.1852,-1.0964181,-2.0599716,1.0294433,1.6600531,0.9406406,4.9959536
31049,Muy alto,46.5053986922235,0.728209820770623,5.570639,2.1745727,1.8013272,-2.7862313,3.308669,1.3219512,3.4038606,1.8875792
31050,Muy bajo,59.9136202879157,0.938163910395158,-35.426865,14.304961,-23.240215,0.28241894,-15.142473,6.898735,-12.118703,5.3619795
31051,Bajo,55.489157746077,0.868882984627341,-2.530029,-8.534987,-0.16858605,4.7474856,-1.442173,-2.824205,-1.2832528,-2.0193696
31052,Bajo,55.3838778121845,0.867234447383354,-2.5118325,17.408152,-3.1417053,-2.21651,-2.5872052,4.759455,-1.3929653,4.6288557
31053,Bajo,55.2898211359705,0.865761650734918,-1.6441128,17.770761,-2.4800923,-2.4591362,-2.1345098,5.1865387,-0.27248967,5.192166
31054,Medio,53.9250031289327,0.844390500196739,1.4998261,-3.2985682,1.0108436,1.2896518,0.79445803,-0.9933032,0.8951167,-0.5270754
31055,Medio,53.7479749863579,0.841618485858599,0.36957318,18.322077,-0.80347294,-2.3645732,1.2291392,1.8085257,1.0563322,5.1298637
31056,Medio,53.4986471068607,0.837714358261643,-0.251786,16.821188,-1.6175762,-2.91111,0.7835011,2.5120666,0.6104521,4.799363
31057,Medio,54.5529252086478,0.854222886069903,-0.9227762,15.144546,-3.991507,-5.2094564,-0.5653871,4.552157,-0.3087822,3.9189007
31058,Medio,53.4322397498304,0.836674511471362,0.03918186,17.059946,-1.4539721,-2.7649257,0.89032656,2.3545237,0.6967931,4.8736653
31059,Muy bajo,57.6372012213706,0.902518355963542,-22.551987,11.660458,-16.218603,-1.738725,-9.780251,5.8232493,-7.7663984,4.3564954
31060,Medio,53.3604242980965,0.835549981444604,-0.32421187,-6.7012033,1.9965196,1.5815252,1.5899677,-1.6164956,1.495601,-1.125991
31061,Medio,54.1858680286034,0.848475281473248,0.2733721,-8.799391,1.8611122,3.8761659,0.8801361,-2.8363152,1.4023526,-1.9197754
31062,Medio,53.8611209868849,0.843390194758677,1.57112,-4.379882,1.4799886,1.5581838,1.0973191,-1.2462025,1.1599747,-0.72779644
31063,Medio,53.7658150156367,0.841897835888683,1.9268752,-2.9390523,1.2531122,0.78606063,1.2338848,-0.68341637,1.3390855,-0.21067573
31064,Medio,53.8418070724091,0.843087765737654,1.370009,-4.360846,1.2619083,1.893826,0.75993234,-1.4634862,0.87655807,-0.92043245
31065,Bajo,55.8982553989578,0.875288884519815,-1.0330743,-11.302465,1.1262407,6.2578306,-1.2385482,-4.298102,-1.1335616,-3.1688032
31066,Alto,51.8906868964079,0.812535939205192,5.396585,-1.4584134,2.6690528,-0.811721,2.8897762,-0.2308741,2.7212281,0.28393537
31067,Bajo,55.445318645897,0.868196525330516,-1.6913081,18.212519,-2.4981465,-2.2342167,-2.2596421,5.3125224,-0.41920653,5.340527
31068,Medio,54.3185875212958,0.850553484019708,-1.0461316,-7.1898913,0.6905741,3.6294289,-0.20395051,-2.454846,0.013024432,-1.7643672
31069,Alto,52.1657962742296,0.816843769185142,1.0083398,17.81858,-0.24599487,-2.4455466,1.6822205,1.6707431,1.4312053,4.8318954
31070,Medio,54.5580867667941,0.854303708887002,-1.0814763,-8.259748,0.94270086,4.191964,-0.27868393,-2.8366253,-0.08035225,-2.0195491
31071,Alto,52.1308633542215,0.816296768274851,5.13942,-1.8787147,2.5298712,-0.57028085,2.6905107,-0.31196654,2.563087,0.21313803
31072,Bajo,55.3705088828567,0.86702510855596,-2.3828158,-7.915237,-0.11429414,4.5259395,-1.1878723,-2.7452812,-0.9817208,-1.9584249
31073,Alto,49.4453324912743,0.774245092482901,5.9103065,0.4756984,2.3483472,-2.0411537,3.231612,0.66579646,3.1552405,1.1547796
31074,Medio,53.4107347662162,0.836337773356996,2.3713524,-1.9207047,1.2128904,0.13322388,1.5558735,-0.29615667,1.6675128,0.13481547
31075,Alto,50.657433654324,0.793224909784152,4.6714344,2.6501675,0.7564035,-2.5073178,2.393278,1.5212381,3.001988,2.3926473
31076,Medio,52.9894936634856,0.829741723940223,0.6280907,17.745535,-0.49578914,-2.3282473,1.464495,1.6438956,1.2411501,4.8275375
31077,Alto,50.6677580363417,0.793386575237844,5.0086546,-0.06769768,2.0978959,-1.5002905,2.8813348,0.427732,2.858071,0.9114747
31078,Medio,52.699620408264,0.825202712187456,2.8745437,-1.5343401,1.4010894,-0.19725181,1.8441786,-0.15353906,1.945358,0.29495078
31079,Medio,53.7973245706733,0.842391231667904,-0.3514353,16.956709,-1.7805282,-2.7550633,0.64097697,2.5149863,0.46557444,4.5815372
31080,Medio,54.1478164371423,0.847879446508337,-0.08739733,15.456667,-4.1120505,-7.740735,0.35327968,5.940418,0.2567695,4.687474
31081,Alto,50.9301522867029,0.797495304017729,5.6555367,-1.1375748,2.6809278,-1.2083477,3.0852168,0.056119263,2.9384868,0.5843941
31082,Bajo,55.3705998474218,0.867026532934452,-3.263597,-8.221923,-0.4958017,5.1518917,-1.7126788,-3.05933,-1.4498183,-2.218352
31083,Bajo,55.268992057507,0.865435496354539,-0.7862035,-9.697624,1.0653578,4.881939,-0.67521,-3.2814517,-0.6047267,-2.3428376
31084,Medio,53.2971545292461,0.834559264918559,0.60148436,18.455873,-0.6892787,-2.4635892,1.3215874,1.8615974,1.1211345,5.1635437
31085,Alto,51.7476566748206,0.810296284993943,1.1929715,17.279408,0.15883392,-2.2837117,1.9581133,1.4347025,2.5689404,1.926188
31086,Alto,50.617111523905,0.792593521339128,4.5956407,0.47233117,1.7864952,-1.6642778,2.8065345,0.6300384,2.8588428,1.0910475
31087,Alto,51.1397437500784,0.800777214640404,5.3012795,-0.49936688,2.3983433,-1.3397295,2.9804046,0.22202842,2.887459,0.71648985
31088,Alto,52.5405473360637,0.822711849262851,4.687328,-2.5547903,2.3466022,0.19131695,2.291982,-0.8183237,2.1713543,-0.30299798
31089,Bajo,56.0262301483597,0.877292790989726,-2.705359,17.589169,-3.350673,-2.3932106,-2.8130674,5.0890083,-1.6710318,4.764049
31090,Alto,51.8840725621149,0.812432367935501,4.9281707,-1.1013315,2.439285,-0.95078206,2.8181505,-0.020004045,2.7155154,0.49092
31091,Medio,53.4527508801609,0.836995687226473,0.08856809,17.199814,-1.129795,-2.39023,1.0732923,1.9246646,0.9447869,4.59079
31092,Alto,48.9457723262077,0.766422675548582,6.2657623,0.7273178,2.4834652,-2.2983859,3.4440753,0.8008907,3.326819,1.2688863
31093,Muy bajo,56.8232198029765,0.889772539790194,-13.116023,10.444349,-10.188301,-1.235581,-5.9348373,3.7896879,-4.906007,2.8237329
31094,Alto,50.5089680215383,0.790900144598136,5.032283,0.34007394,2.0501828,-1.7231382,2.9690657,0.5759034,2.96034,1.0349869
31095,Bajo,55.0001326669543,0.861225532476956,-1.7340404,-5.841582,-0.23581882,3.0629916,-0.6674652,-1.6915244,-0.47001183,-1.1492312
31096,Medio,53.4162083988111,0.836423482825638,-0.08600932,17.257072,-1.4079583,-2.560894,0.9058031,2.1902473,0.7663529,4.7461243
31097,Alto,51.5400208621158,0.807044997139043,4.888951,-0.5334305,2.1810741,-1.1817832,2.776396,0.19747348,2.7374191,0.6816547
31098,Medio,53.404542909139,0.836240817492534,0.062845945,16.81183,-1.4837698,-2.9052396,0.8793595,2.4727888,0.6917039,4.7050653
31099,Alto,49.6852777840841,0.778002301830317,5.468197,0.78838044,2.0482986,-2.0470355,3.0712,0.7674962,3.0648808,1.2441688
31100,Medio,54.3792227958554,0.851502948031652,-0.0927848,-4.8433986,0.5117626,2.6233423,-0.19427377,-1.7095244,-0.12086886,-1.1896384
31101,Muy bajo,57.1401154036144,0.894734683864492,-13.162151,10.923168,-10.705962,-2.0209415,-6.2876787,5.188331,-5.66734,4.0693674
31102,Medio,54.5170751115967,0.853661523443576,-1.2009811,18.403576,-1.9690925,-1.9318109,0.3211675,1.8715357,0.10008737,5.3108172
31103,Alto,51.4620460751333,0.805824020494396,4.583365,0.688267,1.6815152,-1.7477144,2.745244,0.7156811,2.8259168,1.1863629
31104,Alto,49.3282473222593,0.772411701686542,5.957148,0.5168296,2.3914442,-2.0480292,3.2685158,0.6563786,3.1759524,1.1187482
31105,Bajo,55.8128582131954,0.873951683440218,-5.3197474,-9.818587,-1.475885,5.849532,-2.6050272,-2.9805813,-2.1776786,-2.0849154
31106,Medio,54.3573427494902,0.851160336956591,-1.5745718,-6.63679,0.08572788,3.4611309,-0.5962789,-2.0696523,-0.36820534,-1.4065735
32001,Bajo,55.8369468594386,0.874328878115603,-3.108624,-17.165941,1.5322869,9.257541,-1.9911318,-6.076845,-1.7817587,-4.4234405
32002,Bajo,54.9584352941588,0.860572609650276,0.36216173,-6.52839,1.8913426,5.3511443,-0.7003088,-4.637955,-0.6558046,-3.3209095
32003,Bajo,56.3166482612223,0.881840334454859,-4.3366103,-19.291039,1.0781188,10.78836,-2.9342291,-6.875147,-2.605981,-5.0427127
32004,Bajo,56.0659289901139,0.877914419601706,-4.7168217,-18.457155,0.5629938,10.397222,-3.1292126,-6.3948717,-2.753297,-4.632299
32005,Muy bajo,58.5021418476113,0.91606212241054,-21.783964,10.071817,-14.883247,0.36468902,-9.543378,4.176267,-7.6084237,3.1305428
32006,Muy bajo,57.4868772754336,0.900164492179839,-17.535158,13.35546,-11.9686575,-1.7061436,-6.89424,4.370619,-5.5079026,3.1657321
32007,Muy bajo,58.091735398705,0.909635728593791,-24.833937,4.212471,-15.942964,4.240203,-11.507488,1.9951667,-9.218103,1.3959868
32008,Bajo,56.523245295041,0.885075356478097,-10.07539,10.386949,-9.504404,-2.1839974,-5.214697,4.075179,-4.22189,3.081568
32009,Bajo,56.0677832371266,0.877943454529323,-5.388259,-14.510015,-0.65908265,8.480865,-3.1392334,-4.764227,-2.6931205,-3.3522732
32010,Muy bajo,58.0156378810876,0.908444147374758,-27.944273,13.638872,-18.603992,-0.31820932,-11.772529,5.6812778,-9.344467,4.211374
32011,Bajo,56.5318720947488,0.885210440155385,-9.051969,-20.64122,-1.5470549,12.739638,-5.5225396,-7.0646653,-4.8432007,-5.104114
32012,Medio,54.0866108312078,0.846921051900805,-0.7975887,-4.418987,0.1451041,2.3639777,-0.16525957,-1.4644475,-0.04512345,-1.0109532
32013,Bajo,56.5051037229595,0.88479128470739,-6.0525374,-12.919583,-1.345857,7.7857175,-3.3224335,-4.140641,-2.8373945,-2.9044492
32014,Bajo,56.3053100855622,0.88166279440365,-9.823477,1.9449958,-4.517632,3.552815,-3.6973417,-1.0832317,-2.9446025,-0.9174171
32015,Bajo,55.2293121333621,0.864814163965992,2.5436022,-18.449263,4.9906573,8.716381,0.31283426,-7.1683636,-0.034173112,-5.3866987
32016,Bajo,54.984672540717,0.860983448416332,-0.5916554,-12.600815,1.9291273,6.364383,-0.51764405,-4.593356,-0.4690187,-3.3014648
32017,Muy bajo,59.9701297323817,0.939048769649861,-30.048063,9.819181,-19.440151,1.8807428,-13.026394,4.5730543,-10.385426,3.4311755
32018,Bajo,55.7099032382257,0.872339551817257,-0.67266244,-16.960922,2.6157758,8.673228,-1.0781505,-6.1418147,-1.0721202,-4.488022
32019,Muy bajo,57.4091916850675,0.898948043951724,-16.128872,8.090155,-11.200006,1.0833476,-7.444895,2.5317223,-5.982104,1.8387222
32020,Muy bajo,58.3051129047624,0.912976923375732,-19.607399,4.2336755,-12.811715,2.952732,-8.985261,2.3594596,-7.177464,1.7872328
32021,Alto,51.6941690263279,0.809458742858672,2.1776886,-1.0845613,1.074209,0.030124035,1.6395175,-0.24054866,1.8394605,0.20076549
32022,Muy bajo,57.6334323911871,0.902459341328047,-17.592226,12.862211,-12.031639,-1.2309276,-7.163555,4.003447,-5.7614117,2.86593
32023,Muy bajo,57.7246132752812,0.903887107074198,-18.372496,3.1189973,-11.561073,3.575193,-8.4739485,1.0408583,-6.8084464,0.60179764
32024,Muy bajo,57.4878453167782,0.900179650360048,-16.58485,7.1536813,-11.496703,1.3080498,-7.739937,2.446732,-6.2242007,1.7661369
32025,Muy bajo,57.0955779967321,0.894037290056561,-11.713052,6.3953915,-8.845411,0.34637147,-5.7741013,2.4890819,-4.684549,1.8207167
32026,Medio,53.942804550421,0.844669245682554,-0.06327401,-3.8794835,0.47594824,2.1338642,-0.0954668,-1.3703305,-0.04485383,-0.9355328
32027,Medio,54.2063800946685,0.848796471880662,-0.56053346,-4.8922915,0.23120928,2.9863155,-0.50818115,-1.9544448,-0.39964026,-1.4080467
32028,Bajo,55.5519898024995,0.869866847185942,-6.196277,-20.77369,0.34958085,11.783963,-3.7351854,-7.118214,-3.2456872,-5.17181
32029,Muy bajo,57.5407174343056,0.901007554137052,-15.61035,1.7000265,-10.11783,3.788444,-7.470375,0.69580895,-5.997733,0.60919935
32030,Bajo,56.4136637416333,0.883359461859176,-3.1856244,-17.67098,1.3202101,9.641746,-2.3582723,-6.2512035,-2.1373205,-4.5564675
32031,Bajo,56.0908848267684,0.878305193272042,-4.8369336,-18.029999,0.33411664,10.18472,-3.200424,-6.180262,-2.8149505,-4.4586687
32032,Muy bajo,58.5232435073699,0.916392545034642,-21.448223,4.9784226,-13.918343,2.7390637,-9.765408,2.355709,-7.8452783,1.7072235
32033,Bajo,55.9501793832225,0.876101941849467,-5.2868476,-19.548046,0.5439172,11.087083,-3.3914263,-6.7893047,-2.969433,-4.935309
32034,Muy bajo,57.6771504130737,0.903143904707304,-18.263329,1.5631828,-11.353132,4.424451,-8.555181,0.5647105,-6.8711624,0.37678465
32035,Bajo,55.2669970443873,0.865404257225595,-2.8883522,-10.879169,0.08487096,5.929949,-1.65609,-3.554204,-1.4228219,-2.5095625
32036,Bajo,56.4313744592673,0.883636787048868,-12.393338,6.8100476,-8.901206,0.24547987,-5.570412,2.471271,-4.4291935,1.7717937
32037,Bajo,55.136736951268,0.863364565453642,-5.5958576,-1.2853639,-2.3855243,2.4099553,-1.6808405,-0.8257875,-1.2472358,-0.5641615
32038,Medio,54.2747962240987,0.849867773251066,-1.2893183,-3.2701235,-0.51514506,2.1235056,-0.57148737,-1.1115313,-0.42556176,-0.7402753
32039,Muy bajo,57.6814077850477,0.903210569227325,-17.076479,6.2293963,-11.538066,1.8534136,-7.934557,2.1862915,-6.3789244,1.58975
32040,Bajo,55.8668873250988,0.874797704138933,-6.396699,-1.8525614,-2.480627,3.8618054,-2.401223,-1.6686594,-1.8828089,-1.1516507
32041,Alto,52.5728580397351,0.823217789914716,5.486217,-6.9977374,4.4670525,2.454409,2.4156454,-3.2635667,1.8806832,-2.479622
32042,Muy bajo,57.2527914433674,0.896499033832906,-17.545969,4.6359825,-11.186137,2.699821,-7.97656,1.432054,-6.3622956,0.8783024
32043,Medio,54.5594454259276,0.854324983598152,-0.09695891,-13.403228,2.0374694,6.1938305,-0.49346316,-4.441216,-0.46294075,-3.1235723
32044,Muy bajo,56.7716067832619,0.888964351732619,-11.483291,4.0076327,-8.068338,1.5617325,-5.415188,1.2630358,-4.3221416,0.935553
