CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 100 Component 3,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 200 Component 3,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 300 Component 3,Perplexity 400 Component 1,Perplexity 400 Component 2,Perplexity 400 Component 3
07066,Muy alto,2.479,10.958004,-2.7481222,0.932433,7.231052,-3.0517776,2.5862167,6.967774,-2.195242,0.8201189,6.2554154,0.656903,0.58139336
07021,Alto,0.403,1.5024896,4.15333,-3.7463238,0.92212033,-1.5570765,2.4539645,1.3721377,-1.6844428,-0.8662067,1.6531556,0.747128,0.3604716
07048,Medio,0.012,-1.0132008,5.6886125,-0.67024255,-0.7144005,-2.3052905,-0.079590224,0.042838607,-1.1787521,1.5400406,0.63769865,-0.11843507,1.6843686
07047,Alto,0.776,7.031934,-2.4050803,1.187778,5.4382906,0.14785409,1.1633332,4.6395764,-1.0775394,-1.7139739,3.7923424,-0.10763762,-0.2672099
07114,Alto,0.926,5.7216406,2.5803084,-0.9368219,3.6554003,-3.5119636,-0.16266742,3.6087112,-1.4916356,2.3984597,3.4799242,-0.13792984,2.079033
07011,Alto,0.644,5.387591,-0.2958516,0.53381664,3.1722312,-2.063581,0.3909703,2.9034572,-1.046583,1.0060622,2.7382526,0.015142783,0.92669183
07005,Muy alto,1.398,8.767534,-1.2236084,0.47908247,5.6342244,-2.2468245,1.5122309,5.2846766,-1.6187495,0.651972,4.740637,0.4659125,0.5191512
07083,Alto,0.862,5.9584646,-2.1621556,2.8173985,4.5867696,-0.14759852,0.9214094,4.3547363,-0.07555481,-0.6489572,3.609061,-0.47235098,-0.8474656
07062,Alto,0.72,5.19296,-2.5952961,0.7695907,3.424912,-0.90379804,1.185201,3.365423,-0.9065403,0.057965435,3.0184906,0.37688285,0.07267859
07001,Alto,0.237,0.90141106,4.164683,-3.5429416,0.09691586,-1.9192829,2.41048,0.43645835,-2.0246022,-0.68327755,0.8198029,0.60130763,1.0395181
07016,Alto,0.578,4.3425303,-2.289049,2.3530884,3.3567126,0.018114619,0.3725743,3.172486,0.24912338,-0.37033403,2.5746381,-0.5106858,-0.8643125
07022,Muy alto,2.853,10.668967,0.7337478,-1.0944924,6.6646237,-4.6592097,0.53900874,6.0331187,-2.3781939,2.7644877,5.7257743,0.70462614,2.1964996
07105,Alto,0.416,3.872335,-3.555666,1.2370516,2.7660117,0.7869556,1.3911903,2.3774345,-0.2764854,-1.3926357,1.9880109,0.2945849,-0.77161926
07104,Alto,0.535,2.0912123,4.508787,-1.0870763,3.784576,-0.76687664,-0.015146146,4.027909,0.45788053,-1.4224639,2.8766758,-0.79537857,-0.3529718
07035,Alto,0.579,5.183318,1.6561617,0.18043993,2.9769137,-2.5945444,-0.58710974,2.7154028,-0.866926,1.9364407,2.6073945,-0.44221,1.6411142
07070,Alto,0.484,5.169239,-0.3769562,0.72461367,2.653861,-2.1257195,0.94585,2.3196514,-1.2376913,0.73323905,2.3431594,0.20931496,0.894832
07082,Muy alto,3.947,5.2103662,-0.33199897,-5.884473,7.7230463,-0.07462715,-2.6998363,7.3867702,-4.102609,2.4288075,3.328091,-4.1577907,1.3807542
07115,Muy alto,1.689,9.239468,-0.4010881,0.1746933,5.65823,-3.0805454,0.9095096,5.307286,-1.713013,1.6142353,4.8909507,0.23764761,1.2944927
07091,Medio,-0.018,-0.12397318,4.286391,-3.603954,-0.9062943,-2.0596573,2.538397,-0.4652003,-2.4284942,-0.5476418,-0.091014765,0.85094887,1.5742699
07060,Muy alto,1.846,10.068722,-2.5665994,2.23727,7.177705,-1.5171148,2.5066316,6.783367,-1.2079178,-0.32874435,5.8495774,-0.14762817,-0.28673214
07024,Muy alto,1.475,11.143225,-0.63954407,-0.11431082,5.568261,-4.3993998,1.8410938,6.395746,-1.6749334,2.3912954,5.778702,-0.025070038,1.9496669
07067,Muy alto,1.302,8.870602,-2.8930917,1.7028832,6.2089057,-1.2629517,2.226794,5.9857407,-1.4770046,-0.8569998,5.1196194,0.20295908,-0.36635783
07056,Muy alto,2.121,10.861107,0.807931,0.9895578,6.2935987,-4.3865185,1.2894882,6.3104267,-1.0091668,2.445956,5.8212233,-0.515853,1.7530435
07116,Alto,1.182,8.156081,2.0300455,0.41465193,4.671736,-3.6535861,-0.8258436,4.2630615,-1.0400636,2.9544568,4.0554113,-0.6261414,2.3823524
07042,Alto,0.49,4.812707,-2.5609186,3.3060842,3.6249647,0.71959245,0.8294079,3.4913979,0.2623417,-1.412728,2.8788815,-0.23147869,-1.3204565
07043,Alto,0.596,5.3868747,-2.7518325,-0.08821551,2.8485749,-1.1712575,1.5976912,2.95763,-1.3350182,0.16841437,2.8393595,1.0660493,0.40585262
07085,Alto,0.292,3.3030105,-2.5208995,1.5993457,3.2153938,1.3903912,0.6049408,2.527545,0.1039355,-1.2622393,2.0886493,-0.21738148,-0.9456885
07007,Muy alto,2.191,10.647314,-0.4181235,1.1316187,6.348848,-3.5154595,1.4285413,6.359612,-1.2754441,1.7705163,5.7435036,-0.24726073,1.1684102
07073,Alto,0.509,1.3734753,5.9020267,-2.6151714,0.27034596,-3.331524,2.0239902,0.6299974,-3.0627556,0.46374208,1.1387447,1.6406375,1.7485671
07018,Alto,0.746,5.895149,-2.398233,2.108147,4.6409125,0.33821267,0.9537248,3.8228486,-0.5660839,-1.4118072,3.227313,-0.3308454,-0.5468227
07084,Alto,0.863,6.4424853,-2.759464,2.0465386,4.794222,-0.26440063,1.5083419,4.3393307,-0.7877864,-0.9345227,3.666911,0.014610247,-0.5528825
07053,Alto,0.348,3.914815,-3.5234277,-0.35804826,3.7390802,2.0735302,1.3014059,2.1378498,-0.9165042,-1.6207569,1.8525505,0.4596636,-0.22040786
07117,Alto,1.01,7.07707,-2.8826973,1.6745789,5.200619,-0.496303,1.6442428,4.791954,-1.1590492,-1.1834636,4.033989,0.18557519,-0.40394634
07025,Alto,0.343,3.5889983,-4.9092574,3.4552214,1.8525952,-0.09536633,0.6738452,2.6274467,0.5444727,0.054986786,2.260584,0.49088126,-1.9426682
07010,Alto,1.08,7.000994,2.403406,-0.73084325,3.7688606,-3.947332,-0.27224752,3.6648624,-1.7074145,2.8119106,3.6888642,-0.058355838,2.4621756
07033,Alto,1.11,7.4045305,-2.4452186,1.8393068,5.6954165,-0.39455834,1.358808,5.1722393,-0.9633717,-1.2783861,4.287906,-0.24011335,-0.36132482
07098,Muy alto,1.435,8.168412,-1.6562878,2.2869296,6.7801194,-0.048979983,0.9306088,6.060356,-0.87965715,-1.6505429,5.0592732,-1.0617108,-0.26258236
07110,Muy alto,1.31,7.6518087,-1.4190408,1.811431,6.408024,-0.2737923,0.6247087,5.743199,-0.82583374,-1.8316019,4.7190466,-1.0198891,0.09273968
07036,Alto,0.482,5.1292324,-0.65492886,0.40465143,2.749336,-2.1619024,0.787694,2.4064915,-1.3492781,0.7197341,2.3666463,0.3298491,0.8502006
07113,Alto,1.173,7.724338,-1.9224792,1.3591597,6.0664763,-0.44378158,0.87846226,5.5164557,-1.1171039,-1.6280147,4.5355153,-0.54002047,0.017005712
07028,Alto,1.005,7.7791386,-1.7577977,2.8231254,6.368211,0.13084288,1.2237873,5.55541,-0.47124684,-1.4680173,4.5120893,-0.8955212,-0.57450765
07055,Medio,0.002,1.299932,-4.7092943,1.6716683,1.0857977,2.091109,0.7295946,1.0585659,1.0153979,-0.9786928,0.701852,0.19507043,-1.5589837
07045,Alto,0.845,6.2231574,-3.6125302,1.7017611,4.2147975,-0.7040111,1.9985592,4.0162153,-1.303383,-0.6705504,3.5055103,0.5627466,-0.36396334
07118,Muy alto,1.336,8.363435,-1.5963106,3.1755152,7.02278,0.06211689,1.4871076,6.1964903,-0.32169592,-1.2760575,5.1118283,-1.0995533,-0.6630866
07029,Medio,-0.022,3.2771473,-4.5134487,-1.0083939,3.1184697,3.171048,1.5833899,0.85347676,-0.5779603,-1.6767316,0.540508,0.09777779,-0.3364146
07050,Alto,0.323,4.2662606,1.1256051,1.4768122,2.4361272,-1.3454242,-1.0373151,2.4153373,0.19168806,1.1476082,2.0151224,-0.84128654,0.48178855
07058,Muy alto,1.259,7.8172584,-1.697,2.2140305,6.580794,0.1694346,0.83186066,5.786789,-0.9130076,-1.9053774,4.792753,-1.1889205,-0.2988987
07090,Alto,0.444,5.0028152,-5.2823405,-0.5749066,3.900618,2.0194001,2.549237,3.1413603,-1.9787312,-1.6393877,2.761832,1.5306498,-0.42581275
07119,Muy alto,1.566,9.972576,-2.6235268,2.67731,6.9432626,-1.4279857,2.7313488,6.6127563,-0.9815819,0.10065486,5.802357,-0.108035,-0.35452157
07063,Medio,0.019,0.5273057,-4.6914597,-0.5655142,1.9235386,3.327665,0.62406003,0.8397646,0.19617335,-1.6129465,0.70419556,0.25275213,-0.77586097
07088,Alto,0.636,5.264709,-1.1927744,1.0590047,3.3482928,-1.1435221,1.0345682,3.0452278,-0.782449,-0.10739295,2.6905572,0.123875365,0.051401235
08037,Muy bajo,-1.522,-10.938569,5.3383536,-1.8965783,-9.194719,-0.44416264,0.86090827,-7.310326,0.021455511,1.2522788,-6.3286724,0.009207962,1.6476504
08019,Muy bajo,-1.909,-14.038625,3.6691568,-1.1830364,-10.874168,0.8864677,-0.42558566,-8.782773,0.96617365,0.2505682,-7.6063304,0.43145892,0.6486374
08017,Muy bajo,-1.472,-10.618155,3.1526833,0.8169186,-8.612153,1.9661832,0.06133744,-7.232549,1.01977,-1.008206,-6.4966526,0.09984054,-0.21404223
08021,Muy bajo,-1.587,-11.849829,3.8743517,-0.77674085,-9.445751,0.7972929,0.024220109,-7.5872746,0.8429941,0.27222148,-6.6478734,0.20148447,0.60758317
08032,Muy bajo,-1.587,-11.995478,4.551301,-1.1921846,-9.685367,0.3593187,0.36973435,-7.752942,0.57840776,0.7380654,-6.732181,0.0904941,1.0823656
08050,Muy bajo,-1.57,-11.5301075,5.159625,-0.81313545,-9.502509,0.48248714,0.92472994,-7.5144067,0.84153444,1.0566308,-6.5760117,-0.3167484,1.0456805
08029,Muy alto,2.217,8.039619,-0.9748921,-4.295968,8.22119,-2.2857254,-1.9843343,5.420239,-4.427789,2.604818,4.975295,2.586738,2.4597292
08011,Muy bajo,-1.402,-10.314051,4.584377,-0.42597914,-8.483879,0.6648247,0.8209584,-6.7506814,0.7198446,0.55570906,-5.977259,-0.2672838,0.81548625
08027,Muy alto,2.36,8.211755,-0.8090997,-4.452182,8.354432,-2.3008678,-2.1032398,5.433782,-4.480343,2.8035517,4.993663,2.6212838,2.6146884
08045,Muy bajo,-1.24,-8.459942,3.6367822,0.18791352,-7.029716,1.0692879,0.59952646,-5.7541814,0.46775165,-0.5214745,-5.2500916,-0.19786811,0.35204518
08036,Muy bajo,-1.37,-10.076791,4.3621335,-0.60918564,-8.298363,0.4858199,0.58742404,-6.6451793,0.44108576,0.3519694,-5.8703065,-0.057574254,0.8752086
08031,Bajo,-0.513,-4.156129,4.682908,2.0319443,-3.362502,2.3902774,0.93506676,-2.8731444,1.1571014,-1.9367657,-2.502107,1.1039407,-0.9372601
08062,Muy bajo,-1.227,-8.065477,0.115020946,0.31801698,-5.4779835,2.572095,-1.7278298,-4.710645,2.581775,-0.6996816,-4.5574236,0.0200051,-1.7102169
08040,Bajo,-0.833,-6.0935564,2.7308416,0.78903955,-4.9719505,1.3681163,0.42757168,-4.0512037,0.6031037,-0.84642696,-3.6736872,0.13554153,-0.18684448
08052,Muy bajo,-1.513,-10.984501,3.2013311,0.58444846,-9.096164,1.7064905,-0.086820684,-7.5785246,0.97369665,-0.717638,-6.692682,0.2285177,0.0065865284
08009,Alto,0.838,8.305168,-1.1438191,-3.3191385,7.9591603,-3.0568383,-1.4592454,4.5309286,-4.223391,2.4912758,4.298334,2.4454985,2.3161545
08005,Bajo,-0.957,-6.5774856,2.4577522,1.093768,-5.4125905,1.7534734,0.3003654,-4.491658,0.7250576,-1.1725328,-4.0559287,0.3436388,-0.33817554
08002,Muy bajo,-1.495,-11.286471,3.3379805,-0.39111963,-9.029076,1.0740118,-0.13776718,-7.3643446,0.8049168,-0.19502293,-6.455459,0.28329304,0.36472172
08010,Bajo,-0.717,-5.3290443,2.631913,1.3146082,-4.3999605,1.5146135,0.58118653,-3.6406727,0.23722151,-1.1256922,-3.2544081,0.5068046,-0.07969864
08048,Bajo,-0.938,-4.6791754,-2.6236563,4.3781223,-2.2922316,3.0762026,-3.9133728,-1.7597743,4.8658876,-1.5494356,-2.4345095,-0.5591492,-3.9849727
08065,Muy alto,3.264,8.175885,-0.6649686,-4.7707953,8.4609375,-2.1224635,-2.2760735,5.6202087,-4.552605,2.9061296,5.121806,2.6773827,2.717571
08055,Bajo,-0.962,-5.97149,1.134712,0.5937883,-4.4981995,2.0625982,-0.71331257,-3.7663407,1.7507161,-0.7992015,-3.6395802,-0.2874168,-1.174105
08007,Muy alto,2.369,8.099229,-0.88374776,-4.279024,8.206915,-2.324817,-2.0293527,5.40363,-4.41018,2.7094576,4.94701,2.5564983,2.5561686
08004,Muy bajo,-1.467,-9.993002,1.5546458,-2.1436546,-8.088422,0.24810858,-1.5332468,-6.649261,1.0785451,0.6489942,-6.053251,1.30353,0.3922882
08001,Muy bajo,-1.164,-8.356262,3.400595,0.14386405,-6.911437,1.0801265,0.4288428,-5.7516837,0.25545004,-0.74917173,-5.087861,0.1785422,0.29737788
08013,Bajo,-0.969,-5.581334,2.639853,-0.07544007,-4.8192053,0.9155612,0.7422828,-3.9384475,0.6143839,-0.43295503,-3.7548323,-0.5904475,-0.04167429
08008,Muy alto,5.027,8.148459,-0.5173788,-5.062333,8.568256,-1.9607528,-2.443854,5.7999077,-4.5959606,3.0175545,5.248457,2.7101238,2.8272676
08035,Bajo,-0.89,-4.668139,-2.9203446,3.38114,-2.3376102,3.3835738,-3.2114315,-1.9721909,4.415505,-1.1659633,-2.5626202,-0.6684674,-3.4680815
08060,Muy bajo,-1.529,-11.946186,2.822472,-0.7335575,-9.420373,1.1073345,-0.63161343,-7.7414618,0.8104835,-0.3437988,-6.731437,0.59153986,0.2610829
08012,Muy alto,3.957,8.182707,-0.5830915,-4.9179783,8.522857,-2.0516546,-2.3610477,5.7013464,-4.578322,2.9802158,5.1781325,2.6967058,2.7858207
08025,Muy bajo,-1.127,-6.2926116,3.9875228,0.8740668,-5.5152407,1.3722543,1.5804987,-4.6319103,0.2419178,-1.3810363,-4.436407,-1.0316288,0.0017020013
08003,Bajo,-0.954,-5.148825,-2.7315907,3.0093896,-2.734862,3.349761,-3.0401878,-2.1747377,4.563525,-0.89155483,-2.8018568,-0.8807958,-3.47431
08054,Bajo,-0.918,-4.3165584,-2.4452589,5.5266895,-2.0035806,2.8748622,-4.7108464,-1.5194846,5.178978,-2.1933014,-2.253023,-0.20682684,-4.509473
08046,Muy alto,2.053,8.114648,-0.99828696,-4.1947618,8.216947,-2.3793004,-1.9137156,5.321879,-4.40862,2.5942976,4.907204,2.5766582,2.430231
08051,Medio,-0.205,-2.9565983,-6.297757,3.7373526,0.2808457,4.8922806,-3.9654694,-2.2571704,2.8301845,-2.9943566,-2.0740654,1.5090641,-2.7826993
08020,Alto,0.686,7.277174,-1.8532301,-2.8823407,7.789323,-3.0928504,-1.3579619,4.015985,-4.1160836,2.0446932,3.905958,2.3563797,1.953867
08030,Alto,0.924,8.307123,-1.2667985,-3.3134987,8.002939,-3.0105414,-1.3968767,4.595195,-4.240886,2.4009986,4.3452897,2.4989371,2.206726
08034,Bajo,-0.834,-3.6007037,-1.4282,3.5043664,-1.8721979,2.0836756,-3.1037588,-0.76779705,4.771097,-0.99931526,-1.6854911,-1.2408046,-3.849044
08063,Alto,0.625,7.829324,-1.9881707,-3.1160102,8.083042,-3.0073266,-1.2282093,4.1982527,-4.360165,2.1079109,3.8925965,2.6705203,1.8962507
08006,Bajo,-0.8,-3.729732,-2.1236136,5.1021833,-1.6826985,2.4591582,-4.237172,-0.9857925,4.9653316,-1.8458902,-1.8046937,-0.568938,-4.285612
08066,Muy alto,1.521,8.397392,-1.1080024,-3.2488081,7.8740735,-3.0582457,-1.2903361,4.7559223,-3.993981,2.4593425,4.4905796,2.242406,2.2424238
08023,Bajo,-0.63,-3.585529,-4.4004397,2.6373992,-1.3860499,4.37916,-2.6201584,-2.045393,3.2291465,-1.4042352,-2.3042192,-0.16431554,-2.6295571
08053,Bajo,-0.637,-2.3474844,-1.9779263,3.2505584,-1.1108892,2.3404303,-2.4088233,-0.49555042,3.7329812,-1.1994923,-1.2589861,-0.91825444,-3.1631095
08028,Bajo,-0.857,-4.2361193,-2.3313255,3.1881263,-2.1492338,2.920332,-2.8995936,-1.5304056,4.3975587,-0.9149775,-2.224628,-0.97889596,-3.420238
08067,Bajo,-0.75,-4.249159,-2.8190532,5.060753,-1.8699121,3.0964954,-4.2952013,-1.5558877,4.8270216,-1.9436507,-2.2041981,-0.28858912,-4.1142335
08047,Alto,0.191,-1.8438084,-6.224974,4.0561967,1.4671445,3.057211,-4.3191066,1.5761423,3.2881825,1.4894344,-0.95520973,1.7146307,-2.9415567
08059,Muy bajo,-1.088,-6.392889,-3.6957743,2.827951,-3.5257204,4.1816916,-3.2061071,-3.1985333,4.566001,-0.9811148,-3.6306257,-0.53812313,-3.406416
08018,Bajo,-0.706,-3.6399312,-2.1953535,4.563825,-1.5732456,2.52127,-3.7876158,-0.9270934,4.653621,-1.604883,-1.6935624,-0.6472939,-3.9518106
08038,Bajo,-0.785,-4.1650577,-2.9496605,3.806499,-1.9267886,3.2561638,-3.4069233,-1.6387473,4.356362,-1.3987097,-2.235571,-0.5432979,-3.5384972
08044,Bajo,-0.759,-3.8800087,-2.5686386,2.8778102,-1.8956134,3.0948355,-2.6621435,-1.502347,4.077,-0.8885368,-2.1429036,-0.9050888,-3.1646333
08024,Bajo,-0.822,-4.088703,-2.2562618,3.9934552,-1.9391471,2.7470052,-3.5235345,-1.3033255,4.6503935,-1.3547546,-2.0394034,-0.74750423,-3.807261
08039,Bajo,-0.782,-3.9475646,-2.5388594,3.4148054,-1.8691186,2.9609265,-3.0380597,-1.3884645,4.2784715,-1.1356182,-2.0538216,-0.7961161,-3.4226646
08016,Bajo,-1.007,-5.210822,-2.8543105,2.7991917,-2.8065758,3.4671822,-2.8611088,-2.2992876,4.448715,-0.78020656,-2.896164,-0.91673076,-3.334318
08061,Bajo,-0.737,-3.4821825,-1.9858532,5.2387133,-1.5143887,2.2651334,-4.3069386,-0.73853743,4.989267,-1.9284753,-1.5915025,-0.5732819,-4.384006
08043,Bajo,-0.649,-2.8356075,-1.5434234,3.5480897,-1.2923253,2.041682,-2.9682088,-0.36766103,4.323107,-1.2515637,-1.2323383,-1.0082092,-3.6646678
08049,Alto,0.096,0.7208569,-0.6523771,0.3202304,2.2155354,1.98329,-2.9977605,1.4167212,2.4424987,0.96375215,0.6685411,-2.160085,-1.5560346
08022,Medio,-0.492,-2.1309881,-1.2713678,5.141929,-0.7236764,1.338569,-3.8599994,0.46078864,4.616279,-1.8496143,-0.5194975,-0.8790574,-4.2829614
08058,Muy bajo,-1.157,-5.692989,-2.7624288,3.2289746,-3.1308928,3.4233685,-3.3333285,-2.4786322,4.8527308,-0.96741265,-3.1060946,-0.83241826,-3.69411
08026,Bajo,-0.616,-2.945324,-1.6878551,5.084404,-1.1700757,1.9230436,-4.034517,-0.27472228,4.7932525,-1.8048308,-1.177406,-0.7412164,-4.2545104
08057,Medio,-0.378,-2.5768836,-1.207482,4.556884,-0.72906184,1.9048461,-3.864006,-0.021422228,4.607309,-1.5963402,-0.93713593,-0.81315947,-4.0487638
08014,Bajo,-0.821,-4.100923,-2.0144994,3.6086023,-2.0415409,2.6210313,-3.2635648,-1.2641335,4.655389,-1.1247803,-2.0356452,-0.9358518,-3.7395933
08056,Medio,-0.236,-1.1482148,-1.0205715,4.6708264,-0.0751059,1.0276954,-3.2883575,1.054527,4.1227922,-1.5753156,0.080534846,-1.0450143,-3.8587422
08064,Medio,-0.132,-1.7289628,-0.43212754,4.026885,0.027877841,1.1797793,-3.652986,0.94292945,4.3671937,-1.1727798,0.0172457,-1.5962206,-3.621294
08015,Bajo,-0.603,-3.8742533,-2.5339465,5.401955,-1.5447363,2.7503958,-4.5273223,-1.1312435,4.9300094,-2.1616387,-1.8467524,-0.22276896,-4.3420277
08041,Muy alto,1.639,8.378169,-1.0824451,-3.487922,7.996758,-2.902732,-1.483691,4.875437,-4.1674066,2.5450091,4.577054,2.3925278,2.332473
08042,Bajo,-0.637,-3.5885584,-2.2045429,5.30553,-1.4608717,2.4399455,-4.369641,-0.83151156,4.923414,-2.0053566,-1.6297743,-0.4404007,-4.332916
08033,Medio,-0.307,-1.8582746,-0.45696452,3.852555,-0.22761828,1.2273875,-3.5883691,0.708493,4.4321923,-1.1524354,-0.28639418,-1.6007273,-3.6728013
09007,Muy bajo,-1.627,-11.930839,4.6147485,-1.9043008,-9.748639,-0.14892934,0.22192699,-7.8499756,0.19110768,0.85910636,-6.762279,0.3538575,1.3993946
09005,Muy bajo,-1.728,-12.715192,4.5105295,-1.5517334,-10.2107525,0.2142223,0.14513567,-8.200807,0.5125599,0.778609,-7.0950603,0.28939095,1.1980193
09010,Muy bajo,-1.779,-13.172915,4.0191545,-1.5166606,-10.423829,0.39211985,-0.22290255,-8.446183,0.5579483,0.50170237,-7.276527,0.47317055,1.0133444
09012,Muy bajo,-1.738,-13.110793,4.1830707,-1.2989589,-10.371468,0.47843897,-0.06793279,-8.357352,0.6599735,0.57436025,-7.2355933,0.36474591,1.0031831
09003,Muy bajo,-1.994,-14.2933445,4.091524,-0.95548695,-11.083195,0.997032,-0.089407586,-8.844329,1.1892003,0.5103877,-7.722833,0.15417367,0.69421816
09015,Muy bajo,-1.951,-14.078886,4.111383,-1.0814055,-10.967657,0.8208697,-0.11811377,-8.781982,1.0160621,0.536025,-7.641976,0.2516303,0.81450856
09017,Muy bajo,-1.811,-13.182005,4.418556,-1.6185519,-10.511922,0.23620555,-0.009620402,-8.453699,0.5372334,0.73511887,-7.297571,0.3881416,1.1741194
09014,Muy bajo,-2.228,-14.821803,3.6298602,-1.0745777,-11.392981,1.1966519,-0.4836379,-9.178487,1.3057772,0.20724833,-8.011808,0.3223826,0.44326606
09013,Muy bajo,-1.527,-11.644019,4.637571,-2.4972148,-9.659638,-0.44911924,0.08380901,-7.8171864,-0.031251665,0.8515179,-6.681066,0.53813505,1.507013
09002,Muy bajo,-1.871,-13.755425,4.1430454,-1.1267204,-10.756129,0.7267647,-0.07094835,-8.622188,0.92098284,0.5488851,-7.4936395,0.25817144,0.85191786
09006,Muy bajo,-1.885,-13.718029,4.2937245,-1.2043763,-10.770504,0.6194624,0.0018894436,-8.618822,0.86203384,0.65073675,-7.488491,0.24791779,0.95139813
09016,Muy bajo,-2.131,-14.674603,3.656846,-1.0894338,-11.283156,1.1190466,-0.46841595,-9.092956,1.2117091,0.22639784,-7.9144998,0.35559916,0.51426095
09011,Muy bajo,-1.537,-11.074196,5.118391,-1.9937955,-9.273704,-0.43552366,0.6226928,-7.401869,0.01425978,1.1093746,-6.3928747,0.16876508,1.5981555
09008,Muy bajo,-1.657,-12.30372,3.9096467,-2.046287,-9.924888,-0.037983887,-0.3333596,-8.120874,0.12668045,0.48170254,-6.9326982,0.6890109,1.2205933
09004,Muy bajo,-1.822,-13.61162,3.5460117,-1.4405257,-10.618669,0.6223303,-0.5177901,-8.638408,0.6854573,0.24295802,-7.438408,0.58617634,0.7869835
09009,Bajo,-1.029,-6.807179,6.570283,-3.2714505,-6.6624703,-2.3322306,-0.40449354,-5.373805,-1.1863543,1.666462,-4.7131844,1.1797435,2.1770272
10005,Muy bajo,-1.585,-12.067778,4.7784586,-0.8988094,-9.72328,0.5207277,0.5293771,-7.6785235,0.83132553,0.8036601,-6.740628,-0.054627314,0.9702199
10007,Muy bajo,-1.488,-11.124559,3.302036,-1.0128285,-8.923846,0.6660402,-0.32786837,-7.2391844,0.7306687,0.1944219,-6.358227,0.44842902,0.5471166
10012,Muy bajo,-1.215,-8.451511,2.1472862,-1.5424502,-7.0013647,0.25661677,-0.55000484,-5.7901015,0.49817985,0.42854875,-5.199104,0.38323832,0.6412851
10023,Alto,0.106,-1.8752123,-7.3548355,3.6056185,-0.97799385,1.902173,4.466716,3.7314463,-4.453729,2.2636747,-0.94995874,2.7602222,-1.8908842
10032,Bajo,-0.676,-4.465952,4.9761147,1.8616985,-4.2119484,1.6032308,2.1021345,-3.4097044,0.8495872,1.1604674,-3.4117198,-1.3038232,0.2705421
10014,Muy alto,4.845,8.227387,-0.50813717,-5.051087,8.6088,-2.0247433,-2.4273055,5.745296,-4.5882955,3.0444245,5.2402706,2.6991656,2.8250625
10004,Bajo,-0.728,-4.5238338,0.67881835,-0.684027,-3.4572227,1.2285901,-0.89150196,-2.8088863,1.5782337,0.06672454,-2.7680104,-0.69238114,-0.9233473
10008,Bajo,-1.018,-5.5566335,2.420157,-0.2267197,-4.8083243,0.9338096,0.6998449,-3.939233,0.8249747,-0.22182316,-3.847912,-0.8608808,-0.11357737
10001,Bajo,-0.822,-4.8975587,1.7981684,-0.25410917,-3.8987713,1.1422013,0.27637896,-3.181196,1.2044798,0.11424063,-3.2278752,-1.2610412,-0.4100379
10039,Bajo,-1.001,-5.430413,2.1946554,-0.46346205,-4.5876484,0.81271386,0.38388833,-3.7477758,0.96217114,0.051945858,-3.6190133,-0.9139035,-0.19763151
10034,Muy alto,1.624,7.1717587,-1.1475033,-4.16124,7.806481,-1.9731035,-2.0950203,5.559022,-4.3955464,2.2607799,4.9290133,2.539723,2.315015
10013,Bajo,-0.746,-5.1519794,2.5003607,-2.0696995,-4.69683,-0.2847375,-0.18177122,-3.8397338,-0.2547079,-0.077156164,-3.41424,0.3890433,0.5673234
10022,Bajo,-0.846,-4.972818,2.3016162,-0.11970412,-4.1967053,0.94071335,0.7333252,-3.351676,0.72342896,-0.36869588,-3.2864063,-0.8597014,-0.13948193
10036,Bajo,-0.791,-4.6845303,1.9248427,-0.5726191,-4.0023317,0.70700717,0.08958032,-3.263099,0.73721135,-0.095624,-3.0717185,-0.4643078,-0.14055128
10038,Muy bajo,-1.117,-6.2431474,4.0586634,-1.012186,-5.916997,-0.011328046,1.706359,-4.709172,-0.17334752,0.16909528,-4.5034556,-0.8002951,1.1529053
10016,Bajo,-0.731,-4.4506507,1.2163341,-0.52612484,-3.336964,1.220629,-0.39034477,-2.6772242,1.3840839,-0.03403937,-2.6620266,-0.9002252,-0.77353024
10026,Medio,-0.26,-2.7769659,-6.4576116,3.6926193,0.54111594,4.819476,-4.0622325,-2.2650678,2.5819116,-3.085191,-1.9368101,1.7443362,-2.4927692
10024,Bajo,-0.521,-2.2483234,-2.0048044,1.5618689,-0.7581465,2.7219577,-1.2291721,-0.53285867,2.916482,-0.69339406,-1.1626761,-1.3302329,-2.3949628
10015,Medio,-0.404,-1.907251,-1.8537275,1.879816,-0.39858854,2.4521813,-1.438427,-0.08038547,2.882555,-0.81393635,-0.70070976,-1.1902689,-2.444921
10028,Bajo,-0.564,-2.922276,-2.0482817,2.152438,-1.1306666,2.869471,-2.1586304,-0.8231528,3.5875182,-0.5652431,-1.486906,-1.2351838,-2.7772756
10020,Bajo,-0.761,-3.6300945,-2.1826394,2.980633,-1.7584845,2.7659078,-2.6656942,-1.1889551,4.1495605,-0.89773065,-1.9069623,-1.0195814,-3.264837
10018,Muy bajo,-1.093,-7.388592,3.0886486,1.8570609,-6.080988,2.417427,0.72737855,-5.019476,1.2912396,-1.5871962,-4.7886844,-0.5914129,-0.74573654
10035,Alto,0.144,0.5967617,0.33593175,-0.22241546,2.6964178,1.9542999,-4.254067,1.3531208,2.8956213,2.202005,0.40321195,-3.2853103,-1.4084619
