CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
29017,Bajo,-0.626,-11.162473,15.319923,-8.729193,-4.392695,-5.276994,5.7122965,-4.0970664,4.581678
29040,Medio,-0.465,-6.695455,-6.2095127,-2.2604194,4.761216,-2.169523,-1.5007806,-1.8146061,-1.3293995
29020,Bajo,-0.536,-7.2376738,-6.9563594,-2.631152,5.1041164,-2.914364,-1.709345,-2.4002736,-1.4318953
29037,Medio,-0.062,-2.9710908,13.801863,-3.6065981,-5.3736544,-1.4445729,5.507093,-1.1241838,4.148516
29058,Bajo,-1.03,-15.481789,12.387012,-12.060055,-2.3486812,-7.897139,5.195744,-6.2538366,4.212831
29012,Medio,-0.216,0.20337802,-6.69515,0.670266,1.569452,-0.0741999,-1.386174,-0.2452041,-1.3302258
29056,Bajo,-1.043,-22.201782,14.428036,-14.059305,-2.6578124,-8.877309,5.788248,-6.9088755,4.682463
29053,Muy bajo,-1.139,-22.55983,13.920269,-14.336104,-2.2431448,-9.381538,5.5663795,-7.3782806,4.518956
29059,Bajo,-0.575,-7.3887305,-6.240088,-2.703487,4.900919,-2.8422468,-1.6100122,-2.297309,-1.3943727
29016,Bajo,-0.828,-11.909421,15.072809,-9.399006,-4.0613513,-6.1249986,5.6277156,-5.0352755,4.516522
29003,Medio,-0.279,-2.1165235,-4.9313607,0.27182025,4.368058,-0.8331999,-0.970614,-0.8083568,-0.88434905
29045,Bajo,-1.045,-21.546696,14.878118,-13.829202,-2.8164258,-8.807954,5.797774,-6.8783135,4.661443
29022,Bajo,-0.655,-7.68477,-6.447615,-2.922445,5.161794,-3.2104023,-1.683386,-2.6501188,-1.4024581
29052,Bajo,-0.733,-11.695218,15.030184,-9.102722,-4.1253967,-5.7336755,5.5484986,-4.535783,4.410658
29035,Muy bajo,-1.207,-22.732796,13.787751,-14.456312,-2.126984,-9.540665,5.5051365,-7.5199966,4.469908
29054,Muy bajo,-1.266,-23.141235,13.670055,-14.645239,-2.1916604,-9.614511,5.6049666,-7.5741973,4.592676
29049,Muy bajo,-1.449,-28.39165,11.78584,-17.052767,-0.61162704,-11.199269,4.8553853,-8.724838,4.0246634
29009,Bajo,-0.714,-8.46,-7.1349573,-3.2542524,5.838592,-3.8279555,-2.0096953,-3.2468734,-1.6080035
29060,Bajo,-0.588,-7.6296306,-6.494104,-2.8496633,5.1454935,-3.115636,-1.7008972,-2.5494294,-1.4237653
29011,Bajo,-0.686,-8.288589,-7.224955,-3.1354244,5.8277044,-3.7352335,-2.0592494,-3.1560192,-1.6559554
29046,Medio,0.032,0.903515,-5.680298,1.0598525,0.6777913,0.872731,-1.0734328,0.68344957,-1.1521018
29057,Bajo,-0.748,-8.8257675,-7.4222608,-3.4862034,6.089068,-4.150381,-2.1414242,-3.5729344,-1.7040336
29051,Bajo,-1.029,-11.41048,-9.5973625,-4.610159,7.814356,-5.8277564,-2.9181716,-5.0912957,-2.2044377
29055,Bajo,-0.615,-8.450719,-8.106693,-3.0433466,6.2532997,-3.8818567,-2.3498042,-3.2926314,-1.8713381
29047,Medio,-0.383,-0.4547556,-6.658781,0.24328779,1.8416042,-0.9062649,-1.2535148,-1.049003,-1.1879379
30193,Muy bajo,-1.51,-29.49316,8.764259,-17.450876,1.215581,-12.014754,3.932531,-9.357575,3.2395244
30087,Muy bajo,-1.505,-29.508814,9.716897,-17.557615,0.6891384,-11.977977,4.2281265,-9.317426,3.5170667
30039,Muy bajo,-1.383,-27.161543,9.339873,-16.581888,0.59607005,-11.420333,4.640867,-8.912353,3.7786472
30044,Bajo,-1.063,-22.33487,12.065693,-13.785176,-1.5506458,-9.123513,4.985831,-7.188626,4.0086045
30131,Muy bajo,-1.246,-26.643595,12.129832,-16.631481,-1.16652,-11.18265,5.4273458,-8.7397785,4.410957
30141,Alto,0.125,-2.5742562,7.7044125,-1.3371439,-2.7745743,-0.3262508,2.9092815,2.2884762,-0.44280565
30189,Bajo,-0.991,-16.059153,18.075563,-11.824964,-5.7530694,-7.251421,7.3448644,-6.0003643,5.7603564
30124,Alto,0.547,24.975111,8.434596,5.5811915,-11.193052,9.633392,-7.977546,7.672969,1.7319908
30108,Bajo,-0.643,-15.178638,18.294044,-11.080404,-6.057936,-6.401174,7.416232,-4.947989,5.883136
30028,Muy bajo,-1.722,-32.213673,8.600241,-19.04079,1.5112612,-13.165952,3.9506974,-10.265185,3.2454107
30048,Bajo,-0.713,-15.700387,17.78777,-11.453176,-5.580467,-6.8516593,7.092671,-5.4200926,5.5238376
30118,Muy bajo,-1.538,-29.644323,12.048752,-18.015486,-0.6151992,-11.783419,4.6356697,-9.189522,3.9855504
30102,Bajo,-0.678,-14.255824,13.486771,-9.787883,-2.6299653,-6.221933,4.6102476,-4.9536266,3.6193504
30174,Bajo,-0.54,-11.092376,8.909535,-7.577788,-0.9102942,-5.199568,2.8906474,-4.1487083,2.1379685
30160,Alto,0.122,21.204897,9.133274,4.091074,-8.9660225,7.6566725,-7.4425316,5.984098,1.293178
30155,Alto,1.183,25.699022,4.6222377,7.5740433,-11.111969,10.558465,-7.1372137,8.49201,1.1318533
30123,Medio,-0.464,-10.808529,10.770985,-7.4756875,-2.2245197,-4.6990376,3.9033072,-3.7089002,2.9968498
30175,Alto,0.136,23.512037,9.322465,4.52386,-10.510541,8.786893,-8.157368,7.004296,1.9275732
30038,Bajo,-1.032,-20.21803,7.3128934,-12.534905,1.2255528,-9.005588,2.8888729,-7.1295137,2.3935227
30003,Medio,-0.263,-6.468871,10.241039,-4.77297,-2.8831382,-3.0974107,3.756027,-2.372247,2.9146345
30061,Alto,0.506,21.55617,10.625439,3.3532655,-9.491351,8.179887,-7.9923306,6.4210105,1.7214061
30065,Bajo,-0.858,-17.344646,-0.62393796,-7.5947695,5.626324,-6.6470456,-1.3343836,-5.4494424,-0.99599445
30105,Bajo,-0.973,-21.126297,3.1535585,-13.058974,3.0533361,-9.722855,2.0595105,-7.632483,1.8872195
30128,Medio,-0.485,-7.630782,14.544753,-5.8098097,-4.2076893,-3.5196576,4.7742014,-2.9040358,3.3961668
30085,Bajo,-0.725,-13.186083,10.341748,-8.940664,-1.1104616,-6.1296086,3.32548,-4.9231224,2.5152721
30068,Bajo,-0.968,-17.579569,8.992061,-11.308088,-0.31915033,-8.022154,3.574455,-6.443497,2.882087
30010,Alto,0.393,0.5646745,12.5772,1.1909845,-3.6923742,4.9945917,-0.22914758,4.1127462,-1.7377388
30109,Medio,-0.186,-5.6897306,9.1413145,-4.1097293,-2.3894186,-2.6270468,3.04923,-1.8910147,2.121823
30183,Medio,-0.041,-3.1991346,12.15387,-2.911809,-4.2854004,-1.6844463,4.530703,-1.2903973,3.349203
30071,Medio,-0.126,-4.5538635,10.645177,-3.7732577,-3.2626948,-2.2888603,3.7774258,-1.7372383,2.7547994
30047,Alto,0.635,0.95613766,14.69634,7.853695,-3.7377727,6.366747,-0.14395243,5.578941,-2.4659557
30133,Bajo,-0.744,-17.129616,16.58018,-12.086744,-4.633904,-7.467704,6.6038437,-5.889315,5.1757197
30143,Alto,0.523,9.893764,-17.417288,8.35851,1.4646313,5.295311,-3.591452,3.670877,-2.3981228
30045,Bajo,-0.551,-10.968384,8.403197,-7.4739413,-0.33314654,-5.2947617,2.4529216,-4.226601,1.8709561
30173,Alto,1.05,22.739365,4.811128,6.941538,-9.2861395,9.272491,-6.372044,7.3918405,0.58494234
30040,Bajo,-0.834,-16.090094,15.664169,-11.716537,-4.2147264,-7.6961155,6.207477,-6.278208,4.754661
30058,Alto,0.32,19.776636,7.259746,4.6082416,-7.429677,6.7605333,-6.5548196,5.4479933,0.4918429
30083,Muy alto,1.264,25.605331,2.8615952,9.042342,-9.278551,10.38869,-5.56365,8.407663,-0.12404941
30011,Bajo,-0.646,-11.109414,8.404842,-7.845254,0.06580204,-5.921068,2.191231,-4.748095,1.7670025
30023,Alto,0.81,15.182818,-9.858469,8.4235,-2.3083541,6.556727,-1.5970106,5.1517706,-2.900066
30032,Alto,0.107,-2.7203946,7.936936,-1.3985761,-2.9475732,-0.5561038,3.3972623,2.076279,0.025451109
30204,Bajo,-0.845,-15.564963,18.31198,-11.440207,-6.0001574,-6.7948036,7.4797006,-5.428978,5.9440894
30207,Medio,-0.082,20.407433,10.085281,2.87343,-8.504618,6.954285,-7.7769775,5.1018114,1.5384107
30014,Medio,-0.434,-9.29459,9.675677,-6.0568633,-1.3229284,-3.8210425,2.458434,-2.9118652,1.5664268
30086,Alto,0.518,1.6130321,12.556506,1.895987,-3.44376,5.3095117,-0.24042162,4.3539424,-1.8466583
30201,Muy alto,1.534,23.971926,-2.5423863,11.541807,-8.03582,11.245532,-3.481987,8.891817,-1.8574876
30004,Medio,-0.181,-0.5125709,-16.214762,3.1540222,6.366552,-0.44923618,-4.5971766,-0.5388114,-3.6375775
30077,Medio,-0.126,-5.8772774,7.9803886,-3.6895602,-2.5153298,-2.264898,3.3813186,-1.8298225,2.4688861
30073,Alto,0.359,10.016647,-17.890882,8.080508,1.6659714,4.8777976,-4.14648,3.096387,-3.395568
30030,Medio,-0.426,-14.33841,15.402641,-10.219684,-4.6611433,-5.4788346,6.2871656,-4.0560417,4.919697
30138,Muy bajo,-1.411,-25.072132,12.926506,-16.122797,-1.1165211,-10.689668,5.1351004,-8.394453,4.213495
30089,Medio,-0.446,-13.747179,19.599493,-9.931763,-6.9397626,-5.468017,7.683588,-3.9138343,6.0987754
30130,Alto,0.366,19.28671,7.8317924,4.3439393,-7.481689,6.971084,-6.5119944,5.257272,0.55679166
30094,Alto,0.139,-2.1104949,7.8812222,-1.3042848,-2.631023,-0.36767247,2.513673,2.2791555,-0.305944
30092,Medio,-0.211,-3.571071,13.121621,-3.7446644,-4.793157,-1.9159186,4.993403,-1.5789199,3.72457
30115,Bajo,-0.694,-13.085459,11.820314,-9.010978,-1.9921149,-5.9125705,3.9988778,-4.7017155,3.0831258
30181,Medio,0.029,19.550728,9.282028,3.4725733,-8.006362,6.712633,-7.4281254,4.9663243,1.2390139
30101,Medio,-0.163,-4.9590673,11.043736,-3.9164426,-3.0764968,-2.4014993,3.530288,-1.7798827,2.3873882
30161,Alto,0.529,18.538187,11.14166,2.6991706,-6.996158,6.543224,-5.573145,5.1428447,0.06726358
30149,Muy alto,1.681,24.926502,-9.214672,14.094474,-4.977388,11.019429,-0.99176073,8.644798,-4.206292
30142,Alto,0.473,19.307186,6.923551,4.9714584,-6.998342,6.798133,-6.0031514,5.2555766,0.072145976
30015,Medio,0.073,-1.763664,6.801191,-1.0689204,-1.8676019,1.3274026,-4.8115683,2.0729866,-0.36783037
30126,Bajo,-0.549,-13.024378,1.06254,-5.9092817,4.0599556,-4.887474,-0.9499894,-3.8622935,-0.9240614
30144,Alto,0.425,19.769285,10.140008,3.4811704,-8.406174,7.5978665,-6.8762755,5.7666197,1.0369025
30125,Medio,0.059,-1.5547153,8.498073,-2.260334,-2.9985843,-0.95344126,3.0345283,-0.18374945,2.0716605
30191,Bajo,-1.056,-17.709867,4.78746,-10.816298,2.5003934,-8.245418,1.4614209,-6.6695724,1.13988
30206,Muy bajo,-1.444,-30.186079,6.2544494,-17.905077,2.6355908,-12.729828,5.061475,-9.9047,4.091922
30211,Medio,-0.306,-8.848861,9.07852,-4.4034495,-0.4074229,-2.8480234,0.8900139,-1.8894713,0.21939813
30210,Alto,0.675,12.936366,-9.36405,6.9961386,-2.0688846,5.811679,-2.039808,4.679789,-2.5426636
30091,Alto,0.466,20.168283,7.2715025,4.969018,-7.9478383,7.5578475,-6.617991,5.8889337,0.72307646
30009,Medio,-0.022,0.16546224,-16.883505,3.7623363,6.196667,0.060795825,-4.847915,0.048719455,-3.8888187
30013,Bajo,-0.92,-16.340359,14.322046,-11.30523,-1.8826951,-7.7322426,4.5053434,-6.2336965,3.5614643
30053,Medio,-0.477,-9.860306,8.465131,-6.495036,-1.0278902,-4.272508,2.7897851,-3.3641157,2.1141186
30148,Medio,-0.321,-8.518822,5.5570893,-5.6646366,0.16733263,-3.665507,1.8397899,-2.714892,1.3257703
30066,Alto,0.751,21.612772,5.9695296,5.9504557,-8.595304,8.382084,-6.447985,6.678277,0.5921857
30016,Muy bajo,-1.198,-22.110287,7.0212474,-13.676959,1.304855,-9.837446,3.1453953,-7.795995,2.6093004
30127,Muy alto,1.475,20.75579,-9.526973,11.119517,-4.6143317,8.977216,-0.16324206,7.3074403,-3.5677776
30034,Muy bajo,-1.196,-22.803476,9.754429,-14.3924055,-0.014579399,-9.984126,4.1027045,-7.8630924,3.3672814
30025,Muy alto,1.464,22.930931,-11.998911,12.490857,-3.7933328,9.64377,-0.80318385,7.5427055,-4.480554
30159,Muy alto,3.545,28.254396,-0.6046124,12.381878,-10.271609,12.855166,-4.1565366,10.2422695,-1.0640969
30081,Medio,-0.134,-5.2972074,9.615834,-3.7367117,-2.6325576,-2.306295,3.1281364,-1.6404588,2.1821268
30026,Muy bajo,-1.225,-23.706303,10.368353,-14.909625,-0.39504611,-10.205483,4.610866,-8.015399,3.7623034
30069,Medio,-0.306,-10.725506,17.793144,-8.053428,-6.066413,-4.1416073,6.473714,-2.8153064,4.927661
30208,Bajo,-0.69,-14.426709,17.14553,-10.807913,-5.6323795,-6.435411,7.1528997,-5.0167046,5.6299396
30117,Alto,0.512,10.026229,-11.49329,5.9735246,-0.32466662,4.000852,-3.165603,3.1601505,-2.7898948
30021,Medio,-0.286,-6.3118544,10.167886,-4.639122,-2.9602394,-3.0081618,3.763906,-2.244776,2.991
30158,Alto,0.335,21.868877,7.8222313,4.9581766,-9.108097,8.055977,-7.2280846,6.415572,1.1434388
30033,Alto,0.504,22.057976,7.387567,5.311962,-9.143652,8.30398,-7.0587134,6.6104474,1.0448911
30100,Medio,-0.413,-12.085611,1.3108093,-5.3193502,2.7689078,-3.9496522,-0.4772277,-2.9476576,-0.65261984
30121,Alto,0.501,22.000557,8.222807,4.9964814,-9.548625,8.429963,-7.3465066,6.942249,1.2779028
30147,Muy alto,1.812,23.853662,-8.881952,13.044498,-5.2958875,10.712393,-1.2648708,8.307986,-3.9663944
30151,Alto,0.481,23.522245,7.8450003,5.4094334,-10.151277,8.8606,-7.620176,7.0974646,1.4681975
30135,Alto,0.113,-3.2917497,14.809705,-2.7957497,-5.5995154,-1.5301613,5.6825624,-1.1758453,4.290039
30080,Alto,0.255,-0.08899507,9.528635,2.447172,-4.16534,3.7754066,-1.2532315,3.5724225,-0.9286414
30006,Alto,0.67,21.654367,4.4417725,6.312495,-8.674292,8.844958,-6.13014,6.7790174,0.62985533
30169,Alto,0.355,20.064274,8.230869,4.3821607,-8.216889,7.354349,-7.0065045,5.699631,0.9862744
30051,Alto,0.994,20.01288,-5.8460813,9.866261,-5.657317,9.2902355,-2.686312,6.974586,-2.3728395
30134,Bajo,-0.611,-12.242866,1.6011659,-6.3335834,2.8003047,-4.8697915,-0.43002748,-3.9100518,-0.54988533
30112,Medio,-0.358,-7.459572,7.966195,-5.280903,-1.4642137,-3.290426,2.7166235,-2.467477,1.9517624
30072,Alto,0.347,14.28296,10.513805,2.7793715,-5.2543893,5.3968163,-4.637315,3.6906278,-0.09080102
30022,Alto,0.48,0.9277261,13.279108,1.000819,-4.1342793,5.1991196,0.1414452,4.337526,-1.4875098
30062,Alto,0.111,-1.8468355,12.433505,-1.825047,-4.293211,-0.9971198,4.389113,-0.69017136,3.1319666
30049,Alto,0.153,3.3747382,-2.48016,6.4735417,5.077062,1.726481,-0.07147137,1.297055,-0.38369223
30172,Alto,0.571,24.099058,8.041308,5.461231,-10.539839,9.154286,-7.7781997,7.2488317,1.6393734
30192,Medio,-0.372,-7.692746,7.130828,-5.6223583,-1.2690825,-3.668867,2.96707,-2.8968005,2.338692
30157,Alto,0.417,21.965014,7.614296,5.1243615,-9.094102,8.145547,-7.1133413,6.496652,1.0652883
30043,Alto,0.977,17.719261,4.250496,6.9902096,-6.7815742,7.764268,-5.007997,5.958269,-0.24851331
30132,Alto,0.128,-1.434718,12.960035,-2.14278,-4.7518806,-1.0846009,4.7887807,-0.6305835,3.3958802
30097,Bajo,-0.97,-18.949999,7.0966187,-11.800442,1.1514044,-8.442733,2.8819196,-6.6089554,2.6369126
30070,Alto,0.896,24.94853,6.773434,6.290728,-10.742384,9.6603155,-7.6104965,7.680716,1.4921907
30205,Medio,-0.474,-9.762958,7.6980834,-6.579465,-0.6524339,-4.4026628,2.4768386,-3.4520452,1.7768847
30182,Medio,-0.358,-7.484298,14.693655,-5.3157034,-4.2952604,-2.97798,4.8288736,-2.1561441,3.2192192
30067,Muy alto,1.549,19.529991,-6.8161526,11.242432,-5.8352466,9.338843,0.5405523,7.957253,-2.8204424
30129,Alto,0.26,-1.5577493,7.557224,-1.3533368,-3.3396416,-0.26417908,3.2947893,2.9855964,0.50315255
30099,Alto,0.196,-3.1890411,15.676323,-1.4929149,-6.1267686,-1.3570704,5.14743,-0.5426644,3.5838969
30196,Medio,-0.469,-9.547668,8.783139,-5.0051174,-0.13049333,-3.6087968,1.241589,-2.9392924,0.8363559
30027,Alto,0.917,22.309313,5.407241,6.7467084,-8.877414,8.900924,-6.2148056,7.1966176,0.39937684
30111,Medio,-0.223,-11.64653,17.98828,-8.3952265,-6.1759095,-4.2453513,6.632691,-2.8805149,5.070582
30122,Alto,0.797,16.76168,-6.6260567,8.331002,-3.690203,7.0700235,0.18962622,5.919036,-2.6358118
30188,Alto,0.473,8.926205,-14.660078,6.93498,0.85264593,4.256561,-2.9362507,3.187736,-2.8222878
30104,Alto,1.073,12.650949,-1.094107,11.404448,2.3829916,7.0239973,1.3627794,6.1026735,-1.6458801
30075,Alto,0.621,21.005804,7.5189605,5.154503,-8.610879,7.953746,-6.9251003,6.3002515,0.9999565
30031,Alto,0.748,10.537288,-3.0838208,8.961858,3.1962206,4.6661673,1.8194222,3.477458,-0.06531807
30050,Muy alto,1.695,25.036894,1.6275042,9.8244705,-9.826708,11.045303,-5.4385333,8.776554,-0.09242935
30060,Alto,0.374,17.830982,10.84382,2.5289886,-6.8378987,6.419234,-5.839537,5.008507,0.19655733
30116,Medio,-0.106,-13.076354,19.991472,-8.806134,-7.328593,-4.247766,7.5357695,-2.7343206,5.907504
30093,Medio,-0.206,0.41119573,-8.897951,0.34773952,2.9054708,-0.92277294,-1.8496828,-0.82498497,-1.6028678
30164,Medio,-0.332,-6.6446824,8.756724,-5.4498186,-2.4796638,-3.4597743,3.6615458,-2.7161975,2.7359748
30145,Medio,-0.239,-7.2515225,9.732893,-4.438566,-2.0914812,-2.7820444,2.8299232,-1.9962314,2.1121945
30046,Alto,0.482,9.251171,-14.817538,7.274593,0.60574895,4.557655,-2.804908,3.5427673,-3.0483732
30059,Medio,-0.175,-7.4022403,9.884695,-4.280041,-2.2857718,-2.5984504,3.2142231,-1.9503305,2.4961746
30120,Medio,-0.032,-13.027634,20.096283,-8.6255045,-7.3114367,-3.9780178,7.4702983,-2.6133313,5.8530846
30095,Alto,0.481,9.249511,-15.230328,7.365083,0.83926743,4.5401993,-3.1389365,3.392444,-3.2183259
30024,Alto,0.519,9.020809,-15.80122,7.614898,1.2436982,4.671106,-3.105837,3.4402943,-3.0347235
30082,Bajo,-0.625,-15.212163,18.460598,-11.188785,-6.1622334,-6.522178,7.529126,-5.0859437,5.9904265
30209,Alto,0.745,13.235548,-1.2072486,11.619159,1.4881513,6.675522,0.7167978,5.7319884,-2.346852
30203,Muy alto,2.191,25.201088,0.36721098,10.623131,-10.221967,11.69926,-5.205892,9.359963,-0.16088954
30168,Muy alto,1.894,26.834702,-2.4602447,11.866163,-8.552431,11.724171,-3.6532216,9.136493,-1.5436671
30167,Alto,0.148,-2.7605314,9.732867,-0.55267143,-2.820943,2.9308836,-0.58820873,2.4066875,-0.9692637
30202,Muy alto,1.991,24.65362,-0.38627195,11.404167,-9.734624,11.68443,-4.6603446,9.483028,-0.7993163
30063,Alto,0.557,11.839286,-15.526364,6.550999,-0.37581506,4.8629823,-4.4193015,3.346904,-3.7575579
30057,Alto,0.995,17.335447,-8.961485,9.275013,-3.6904173,7.462056,-0.77251196,6.0268736,-2.8828046
30078,Alto,0.628,20.394499,5.750902,5.653181,-7.0787463,7.3690786,-5.9108624,6.061471,0.07023847
30055,Alto,0.674,21.42859,6.2515173,5.6741786,-8.506298,8.203312,-6.5352964,6.566078,0.6385772
30076,Muy alto,2.137,26.716333,1.3109372,10.966486,-10.286495,11.8565,-5.230757,9.305088,-0.27981594
30178,Medio,-0.053,20.36677,10.680921,2.5080726,-8.6473465,6.957308,-8.10972,5.107064,1.7752868
30200,Alto,0.093,3.9128523,-15.682932,4.6106324,3.5164247,1.7233351,-3.72755,1.1280617,-3.0361288
30154,Alto,0.494,19.57297,6.9225984,4.959926,-7.265221,6.9654694,-6.2829075,5.5395937,0.28045437
30029,Alto,1.22,20.983767,-10.475397,11.359974,-4.037533,8.886451,-0.72159153,7.0261097,-3.6599884
30212,Alto,1.007,23.586412,5.232105,6.9483986,-9.212805,9.097257,-6.350976,7.3187227,0.48544124
30054,Alto,0.103,2.233142,-17.17811,4.659701,5.0780244,0.95753074,-4.6551986,0.87373406,-3.2259774
30103,Muy alto,1.794,25.919588,-1.6317432,10.971662,-8.831776,11.443489,-4.281561,8.999494,-1.1237519
30152,Alto,0.319,21.835909,8.084349,4.8503513,-9.211876,8.066994,-7.3373013,6.4557414,1.2290401
30052,Medio,-0.162,0.3957163,-12.308925,2.26087,4.296655,-0.09407835,-3.4863203,-0.32272938,-2.860047
30035,Alto,0.348,-2.4283118,7.8466806,-1.013531,-2.79779,3.0459208,-0.13144954,2.6564648,-0.5269278
30197,Alto,0.505,9.011235,-14.999675,7.123786,0.84802264,4.3376465,-3.076619,3.2434428,-3.030559
30194,Alto,0.307,10.502169,-6.688493,2.888576,-2.043606,4.3776207,-0.64425635,3.4525042,-1.7989975
30150,Alto,0.188,17.918789,11.020124,2.1100159,-7.05845,6.149985,-6.294733,4.530042,0.79413164
30110,Muy alto,3.334,27.72191,-0.6725751,12.2511635,-10.051478,12.673795,-4.143757,10.080279,-1.187888
30180,Alto,1.213,23.457527,4.594353,7.9308476,-8.816956,9.450235,-5.586071,7.6715765,-0.08749765
30079,Alto,0.789,16.235174,-9.835666,9.197814,-2.3451886,7.1321163,-1.2377553,5.5006733,-3.3371959
30177,Alto,0.568,11.129917,-6.9533424,5.6721435,-2.768463,5.404463,-0.66640633,4.5494914,-2.199834
30090,Medio,-0.143,-3.6163516,-8.881959,0.07546789,5.6621737,-1.633366,-2.7358203,-1.4421796,-1.9135346
30199,Medio,-0.054,-3.8657815,14.56954,-3.8741338,-5.686301,-1.6521689,5.7887774,-1.3030276,4.384176
30170,Muy alto,1.719,25.112625,-1.9892123,10.858395,-8.403461,10.931701,-3.976952,8.669145,-1.4183687
30020,Muy alto,1.891,26.696878,-3.1264427,12.0627165,-8.096746,11.618434,-3.3329647,8.997806,-1.8965684
30114,Medio,-0.12,2.0684454,-14.348803,3.2695825,4.362067,0.1713683,-3.892393,-0.24665567,-3.1012418
30036,Alto,0.227,-1.271373,13.420902,-2.2412813,-5.200504,-0.6988651,5.218025,-0.49802488,3.8741558
30008,Alto,0.971,19.813515,-5.7881804,9.163829,-5.3598866,8.319791,-3.2555592,6.334571,-2.2171924
30166,Alto,0.592,9.3998575,-16.002302,8.050907,0.9096215,5.191034,-3.2639492,4.0047374,-3.5285692
30001,Alto,0.138,6.6207137,-10.692516,3.0230696,0.94662637,2.3982956,-1.5776955,1.7652688,-1.8258659
30037,Muy alto,1.347,20.887383,-10.297587,11.236961,-4.282931,8.939522,-0.81477326,7.147275,-3.4023433
30165,Muy alto,1.592,25.556387,5.7265077,7.07018,-10.927137,10.33332,-7.2769303,8.286751,1.1893123
30136,Medio,-0.39,-5.0626683,-6.886647,-1.3842028,4.390976,-1.8480086,-1.4596918,-1.7109791,-1.3094367
30012,Alto,0.177,18.900778,8.831259,3.8570666,-7.8051662,6.455286,-7.3983083,4.971848,1.1321257
30184,Muy alto,1.411,25.914368,-11.392709,14.316574,-3.7474284,10.551407,-2.2195592,8.136403,-4.793758
30074,Bajo,-0.552,-7.7334023,-8.001798,-2.714221,5.7893667,-3.4228005,-2.164656,-2.8699646,-1.7478564
30198,Muy alto,1.465,19.419195,-3.9818897,13.658866,-7.8956914,10.90361,0.6497885,8.459169,-2.188674
30186,Medio,-0.306,1.0375959,-12.88571,2.541974,3.8567371,-0.17834613,-3.3733175,-0.5293084,-2.8177752
30056,Alto,1.054,23.503824,4.8871927,7.3747535,-8.90429,9.187274,-5.9677258,7.3842316,0.24083199
30162,Alto,0.62,9.126175,-15.813601,7.5911374,0.99469495,4.7673407,-3.3990421,3.4746954,-3.1403382
30019,Muy alto,1.399,23.830894,-10.701153,12.870881,-4.4563394,10.090571,-2.0507267,7.868319,-4.057809
30007,Alto,0.261,4.0331464,-17.322338,5.900934,4.6527886,2.1877294,-2.3125124,1.5956069,-1.4345134
30139,Alto,0.134,2.523989,-17.720015,4.9806876,5.1796703,1.1838008,-4.9275084,2.0719197,-0.9671664
30137,Muy alto,1.794,26.001421,-2.1585784,11.4157295,-8.529472,11.391988,-3.8984406,8.923002,-1.3870945
30153,Alto,0.114,5.1074543,-13.121919,4.365695,2.080416,2.1609058,-3.2412276,1.5417764,-2.8562179
30084,Alto,0.464,20.40489,8.026437,4.667418,-8.334915,7.4773626,-7.069035,5.8632255,1.0750533
30156,Alto,0.861,17.015423,-8.519595,9.276513,-3.5542593,7.282617,-0.5482946,5.9259853,-2.9593575
30042,Alto,0.518,7.9342337,-1.35739,7.47552,4.0053105,2.961652,0.17251891,3.2757778,0.11739679
30119,Alto,0.09,3.0397127,-15.109177,4.2961364,3.3064141,1.9534537,-3.7568002,1.3692516,-2.5642114
30187,Alto,0.489,11.266299,-7.20918,5.7197194,-2.664095,5.190878,-0.8363487,4.2963943,-2.229101
30195,Muy alto,1.668,24.155317,-7.4998417,13.259381,-5.7856255,11.139675,-1.5907575,8.452997,-3.454202
30005,Alto,0.358,18.61841,8.117582,4.2701445,-7.24769,6.4225802,-6.7962193,4.8522854,0.669839
30171,Muy alto,1.267,21.395212,-6.444877,10.897309,-5.5579286,9.528288,-2.2858279,7.405094,-2.8648663
30185,Alto,0.394,10.143706,-7.502017,4.67511,-2.2518787,4.864184,-1.0205442,4.1047235,-2.3731663
30163,Alto,0.729,14.089079,-10.38449,7.783686,-1.6430695,5.891323,-1.7062961,4.6372237,-2.9471574
30088,Alto,0.415,8.642758,-15.960471,7.3593974,1.3663119,4.2953734,-3.5950344,2.9214213,-3.6066585
30176,Alto,0.211,19.485567,7.7316628,4.448635,-7.602695,6.9560175,-6.7872086,5.3272157,0.7634998
